6016,field4,Heater Marshall
6016,field3,Temperature Marshall
6016,field5,Heater Ximon
6018,field2,Humidity
6018,field1,Temperature
6019,field6,Tankbryter
6019,field1,Temperatur
6019,field7,Tankniv
6019,field2,Lys
6019,field4,Sum Pumpetid
6019,field3,Pumpetid
6019,field5,Jordr
6023,field2,Temperatura
6023,field3,Umidade
6023,field1,Press
6024,field2,Umidade
6024,field3,Pressao
6024,field1,Temperatura
6027,field2,Temp
6027,field3,Temp
6027,field1,Temp
6028,field1,field1
6033,field1,Water Level
6035,field1,Inside Temperature
6035,field2,Inside Humidity
6035,field4,Outside Humidity
6035,field3,Outside Temperature
6050,field8,wartung_in
6050,field6,t_ruecklauf_ist
6050,field1,e_leistung_ist
6050,field7,schallemission_ist
6050,field2,e_leistung_soll
6050,field4,drehzahl_ist
6050,field3,t_leistung_ist
6050,field5,t_vorlauf_ist
6052,field6,Post-Heat Temp
6052,field1,Pre-Filter Press
6052,field7,Pool Status
6052,field2,Post-Filter Press
6052,field4,Low Press Count
6052,field3,Water Fill Min
6052,field5,Pump Amps
6054,field8,field8
6054,field6,field6
6054,field1,field1
6054,field7,field7
6054,field2,field2
6054,field4,field4
6054,field3,field3
6054,field5,field5
6055,field2,Light
6055,field3,Humidity
6055,field1,Temperature
6057,field1,Pressure
6060,field1,Light (lm)
6066,field2,BBQ
6066,field3,AMB
6066,field1,FOOD
6077,field1,Temperature_1
6080,field1,AquariumTemperature
6080,field2,RoomTemperature
6080,field4,OutsideTemperature
6080,field3,LightLevel
6082,field1,Field Label 1
6084,field8,Node8
6084,field6,Node6
6084,field1,Node1
6084,field7,Node7
6084,field2,Node2
6084,field4,Node4
6084,field3,Node3
6084,field5,Node5
6085,field1,potentiometer
6087,field1,Potentiometer
6091,field2,stream2
6091,field3,stream3
6091,field1,stream1
6094,field6,Humidity
6094,field1,CPM
6094,field2,Dose
6094,field3,RSSI
6094,field5,Temp
6095,field1,Temp in C
6096,field6,lux sdb
6096,field1,temperature salon
6096,field2,humidit
6096,field4,temperature sdb
6096,field3,lux salon
6096,field5,humidit
6098,field2,Humidit
6098,field1,Temperature
6119,field8,Empty
6119,field6,LIght
6119,field1,Temperature
6119,field7,Empty
6119,field2,Empty
6119,field4,Empty
6119,field3,Plant 1 Humidity
6119,field5,Empty
6123,field2,amp
6123,field3,rate
6123,field1,freq
6124,field2,String1_Feszultseg
6124,field4,String2_Feszultseg
6124,field3,Strig2_Aram
6124,field1,Strig1_Aram
6158,field2,amp
6158,field3,rate
6158,field1,freq
6164,field8,Field Label 8
6164,field6,Field Label 6
6164,field1,Field Label 1
6164,field7,Field Label 7
6164,field2,Field Label 2
6164,field4,Field Label 4
6164,field3,Field Label 3
6164,field5,Field Label 5
6166,field8,Random 8
6166,field6,Random 6
6166,field1,Random 1
6166,field7,Random 7
6166,field2,Random 2
6166,field4,Random 4
6166,field3,Random 3
6166,field5,Random 5
6167,field2,amp
6167,field3,rate
6167,field1,freq
6168,field2,amp
6168,field3,rate
6168,field1,freq
6169,field2,amp
6169,field3,rate
6169,field1,freq
6171,field2,amp
6171,field3,rate
6171,field1,freq
6172,field2,amp
6172,field3,rate
6172,field1,freq
6173,field2,amp
6173,field3,rate
6173,field1,freq
6174,field2,amp
6174,field3,rate
6174,field1,freq
6175,field2,amp
6175,field3,rate
6175,field1,freq
6177,field2,amp
6177,field3,rate
6177,field1,freq
6195,field2,b
6195,field3,c
6195,field1,a
6197,field2,lampotila feels-like 'C
6197,field4,kastepiste 'C
6197,field3,ilmankosteus ulkona %
6197,field1,lampotila ulkona 'C
6200,field6,Field Label 6
6200,field1,T181
6200,field7,Gass
6200,field2,T182
6200,field4,T282
6200,field3,T281
6200,field5,Field Label 5
6201,field1,Field Label 1
6210,field1,Test
6220,field1,Field Label 1
6227,field1,Temp1
6227,field2,Temp2
6227,field4,Temp4
6227,field3,Temp3
6227,field5,Temp5
6228,field1,Garage Temp
6229,field2,Watts
6229,field1,Solar
6232,field1,Sarcasm (Sneer)
6233,field1,Temperature (F)
6243,field1,temperature
6243,field2,humidity
6243,field4,light level
6243,field3,dht22 state
6244,field1,Moisture
6252,field6,Humid
6252,field1,A0
6252,field2,A1
6252,field4,Field Label 4
6252,field3,A2
6252,field5,Field Label 5
6255,field1,Etichetta Campo 1
6258,field2,CW
6258,field4,HW38a
6258,field3,HW38
6258,field1,A
6259,field2,Humidity
6259,field3,Moisture
6259,field1,Temperature
6264,field8,Temp Booster
6264,field6,Energy out
6264,field1,globalState
6264,field7,Power
6264,field2,inverterState
6264,field4,array2State
6264,field3,array1State
6264,field5,alarmState
6266,field1,temp 1
6270,field6,Temperature
6270,field1,Humidity
6270,field2,Barometer
6270,field4,Solar Power (Watts)
6270,field3,Calibrated LUX
6270,field5,Solar Daily Generated Watts
6273,field2,BBQ
6273,field3,AMB
6273,field1,FOOD
6281,field2,Inside
6281,field1,outside
6283,field1,Field Label 1
6295,field2,Inside Temp
6295,field3,Temp3
6295,field1,Lab Temperature
6302,field2,kkk
6302,field1,uuu
6303,field1,Field Label 1
6318,field1,Temperature
6327,field2,Humidit
6327,field1,Temp
6329,field1,Field1
6336,field1,Etichetta Campo 1
6341,field1,Temp
6344,field1,RPM
6345,field8,Voltage
6345,field6,Test2
6345,field1,Air Temp
6345,field7,Current
6345,field2,Water Temp
6345,field4,VA Temperature
6345,field3,H Temp
6345,field5,Light
6347,field1,flushes
6348,field1,Codificacion gas
6349,field1,Codigos
6350,field2,BBQ
6350,field3,AMB
6350,field1,FOOD
6362,field1,Field Label 1
6365,field1,Graph 1
6365,field2,Graph 2
6365,field4,Graph 4
6365,field3,Graph 3
6365,field5,Graph 5
6370,field2,Humidity
6370,field1,Temperature
6372,field2,Well
6372,field1,Room
6374,field1,Light
6375,field2,1 Wire Temp
6375,field1,Analog Temp
6377,field2,BBQ
6377,field3,AMB
6377,field1,Food
6380,field2,Temperature
6380,field1,Humidity
6383,field2,Driveway Temp
6383,field1,Driveway Gate
6384,field1,Outside Temp
6384,field2,Livingroom Temp
6384,field4,Basement Temp
6384,field3,Topfloor Temp
6384,field5,Actual Power
6385,field2,sensor1 Humidity
6385,field3,sensor2
6385,field1,sensor1 Temperature
6389,field1,outside temperature
6389,field2,inside temperature
6389,field3,air pressure
6392,field2,Outside Temp
6392,field1,Thermostat Temp
6395,field1,Temperature
6395,field2,Humidity
6395,field3,Air Pressure
6399,field2,Humidit
6399,field1,Temp
6402,field2,BBQ
6402,field1,Food
6409,field1,Temp
6412,field2,Humidity
6412,field1,Temperature
6415,field8,colB
6415,field6,colR
6415,field1,act
6415,field7,colG
6415,field2,hum
6415,field4,son
6415,field3,temp
6415,field5,lum
6420,field1,cpu.loadavg
6420,field2,os.memory
6420,field4,os.processes
6420,field3,browser.tabs
6420,field5,os.swap
6429,field2,Indoor temperature
6429,field3,Indoor humidity
6429,field1,Garage temperature
6451,field1,KW Temp (F)
6451,field2,KTD Temp (F)
6451,field4,KTB Move
6451,field3,KTB Temp (F)
6451,field5,Imp Field
6457,field1,Temperatura
6460,field2,Humidity
6460,field4,Magnitude
6460,field3,PUE
6460,field1,Temperature
6487,field1,Field Label 1
6491,field6,Garage
6491,field1,Chest Freezer
6491,field2,Bed Room
6491,field4,Kitchen
6491,field3,Living Room
6491,field5,Study
6493,field2,temp_F
6493,field3,timestamp
6493,field1,temp_C
6494,field8,Soil 2
6494,field6,Light 1
6494,field1,Soil 1
6494,field7,Count 4
6494,field2,Light 0
6494,field4,Humidity 5
6494,field3,Barometer
6494,field5,Temperature 1
6521,field8,Rain
6521,field6,SunLight
6521,field1,Pressure
6521,field7,WindSpeed
6521,field2,Humiduty
6521,field4,BedroomTemp
6521,field3,BasementTemp
6521,field5,OutsideTemp
6523,field1,pH
6523,field2,Fan Speed
6523,field4,Heatsink Temperature
6523,field3,Water Temperature
6523,field5,Outside Temperature
6527,field2,Litres
6527,field1,Litres
6529,field6,Sabado
6529,field1,Lunes
6529,field7,Domingo
6529,field2,Martes
6529,field4,Jueves
6529,field3,Mi
6529,field5,Viernes
6531,field2,BedroomTemp
6531,field4,AtticTemp
6531,field3,OutsideTemp
6531,field1,BasementTemp
6536,field1,Energif
6537,field2,hr
6537,field1,temp
6538,field2,Temperature GP Room
6538,field4,Temperature Outside
6538,field3,Humidity Outside
6538,field1,Humidity GP Room
6539,field2,Guinea Pig Room Temperature
6539,field1,Outdoor Temperature
6542,field1,PP mm
6552,field6,Devir 2
6552,field1,Basinc 1
6552,field7,Yukseklik
6552,field2,Basinc 2
6552,field4,Basinc 4
6552,field3,Basinc 3
6552,field5,Devir 1
6553,field2,Weather
6553,field3,Field
6553,field1,Temp
6570,field8,stopnie
6570,field6,kWh
6570,field1,stopnie
6570,field7,stopnie
6570,field2,stopnie
6570,field4,stopnie
6570,field3,stopnie
6570,field5,Waty
6581,field1,gsm1
6581,field2,gsm2
6581,field4,gsm4
6581,field3,gsm3
6581,field5,gsm5
6586,field1,AmbientTemp
6586,field2,ObjectTemp
6586,field4,CCT
6586,field3,Lux
6594,field2,Outside Temp
6594,field1,Inside Temp
6599,field2,testField2
6599,field3,testField3
6599,field1,testField1
6600,field2,Temperature Room 2
6600,field4,Temperature Room 4
6600,field3,Temperature Room 3
6600,field1,Temperature Room 1
6603,field2,Server Temperature
6603,field1,Temperature
6605,field2,temperature
6605,field1,light
6609,field2,light level
6609,field1,temperature
6610,field1,Field Label 1
6613,field2,Free RAM
6613,field3,Paging
6613,field1,CPU
6615,field2,Humidity %
6615,field3,Power
6615,field1,Temperature C
6617,field1,Temperature
6619,field1,Light
6619,field2,Indoor temperature
6619,field4,Pressure
6619,field3,Humidity
6619,field5,Outdoor temperature
6621,field1,Light levels
6622,field1,House Light
6623,field1,Temperature
6627,field6,Co2
6627,field1,Temp Office
6627,field2,Lux Office
6627,field4,Temp Entry
6627,field3,Hum Office
6627,field5,Temp Balcony
6630,field1,Zwembadtemperatuur
6638,field6,Alarm
6638,field1,Temperature 1 (C)
6638,field2,Temperature 2 (C)
6638,field4,Temperature 4 (C)
6638,field3,Temperature 3 (C)
6638,field5,Input
6643,field1,CPM
6650,field2,Humidity
6650,field1,Temperature
6657,field1,Humidity
6665,field2,Tension
6665,field1,Luminosite
6673,field2,O2
6673,field3,Pressure
6673,field1,O3
6674,field2,HTC Sensation
6674,field1,HTC One
6678,field2,DC Current
6678,field4,AC Current
6678,field3,AC Voltage
6678,field1,DC Voltage
6681,field2,temperature
6681,field3,humidity
6681,field1,battery
6685,field2,Kwh Mvng Average (15)
6685,field1,Hot water Temperature
6688,field1,field1
6691,field1,Field Label 1
6693,field1,battery
6693,field2,temperature
6693,field4,noise
6693,field3,humidity
6693,field5,light
6695,field2,CPU temp
6695,field3,Battery
6695,field1,CPU load
6716,field6,Set Min
6716,field1,Lower Set
6716,field7,Set Max
6716,field2,Lower Ambi
6716,field4,Heat/Cool
6716,field3,Lower Temp
6716,field5,Target
6721,field1,Temp
6722,field6,Wind Direction
6722,field1,Temperature
6722,field7,Rainfall
6722,field2,Humidity
6722,field4,Barometric Pressure
6722,field3,Dewpoint
6722,field5,Wind Speed
6723,field2,methane
6723,field3,alcogol
6723,field1,Carbon Monoxide
6726,field6,Intensidad sonora
6726,field2,Humedad
6726,field4,Calidad del aire
6726,field3,Temperatura
6726,field5,Intensidad luninica
6737,field1,Field Label 1
6737,field2,Field Label 2
6737,field4,Field Label 4
6737,field3,Field Label 3
6741,field1,Voltaj
6741,field2,ReadRaw Results
6741,field3,Read Results
6745,field1,Field Label 1
6748,field1,IndoorTemp
6749,field1,battery
6749,field2,temperature
6749,field4,CO2
6749,field3,humidity
6749,field5,sound
6760,field1,pompe pisc.
6768,field2,temperature
6768,field4,light
6768,field3,humidity
6768,field1,battery
6769,field2,temperature
6769,field4,dust
6769,field3,humidity
6769,field1,battery
6770,field1,Temp in Celsius
6773,field2,kWh Delta
6773,field1,kWh
6776,field2,x
6776,field4,z
6776,field3,y
6776,field1,Temperatur
6777,field6,Temperature
6777,field1,PV 1
6777,field2,PV 2
6777,field4,Wind Turbine
6777,field3,PV 3
6777,field5,Voltage
6779,field2,Temperature Mezzanine
6779,field3,Hygro Mezzanine
6779,field1,Temperature Exterieure
6782,field2,Battery Unit
6782,field1,Temperature
6787,field1,temp_salon
6789,field1,Soil Moisture
6789,field2,Light intensity
6789,field4,Temperature
6789,field3,Relative humidity
6789,field5,Dewpoint
6793,field1,x-akse
6793,field2,y-akse
6793,field4,Temperatur
6793,field3,z-akse
6796,field1,Temp in front of tv
6801,field1,Temperature 1
6801,field2,Temperature 2
6801,field4,Temperature 4
6801,field3,Temperature 3
6813,field1,R
6818,field1,Temperatura
6822,field8,Light H
6822,field6,Light F
6822,field1,Light A
6822,field7,Light G
6822,field2,Light B
6822,field4,Light D
6822,field3,Light C
6822,field5,Light E
6823,field1,Indoor Temperature
6823,field2,Indoor Humidity
6823,field4,HEAT
6823,field3,AC
6823,field5,FAN
6825,field2,Kwh Moving Average
6825,field1,Hot Water Temperature
6836,field2,Temp woonkamer
6836,field1,Temp slaapkamer
6839,field1,Temperature
6841,field8,Field Label 8
6841,field6,Field Label 6
6841,field1,Field Label 1
6841,field7,Field Label 7
6841,field2,Field Label 2
6841,field4,Field Label 4
6841,field3,Field Label 3
6841,field5,Field Label 5
6848,field1,temp ext
6848,field2,temp int
6848,field4,HCHC
6848,field3,HCHP
6852,field8,CNT4
6852,field6,CNT3
6852,field1,SNR1
6852,field7,SNR4
6852,field2,CNT1
6852,field4,CNT2
6852,field3,SNR2
6852,field5,SNR3
6855,field1,Ratio
6855,field2,ParticleMin_cnt
6855,field4,PtclSzMax
6855,field3,PtclSzMin
6855,field5,Concentration
6857,field8,wtot
6857,field6,a5
6857,field1,a0
6857,field7,stot
6857,field2,a1
6857,field4,a3
6857,field3,a2
6857,field5,a4
6859,field1,Temperature 
6869,field1,Flammable Gas Levels
6878,field8,Humidity
6878,field6,IR light
6878,field1,Temperature
6878,field7,Lux
6878,field2,Outside Temp
6878,field4,Altitude
6878,field3,Pressure
6878,field5,Ambient light
6880,field2,BBQ
6880,field3,AMB
6880,field1,FOOD
6881,field1,Temperature outside
6893,field2,T
6893,field3,T
6893,field1,T
6896,field6,Temperature 3.2 (C)
6896,field1,Temperature 1.1 (C)
6896,field2,Temperature 1.2 (C)
6896,field4,Temperature 2.2 (C)
6896,field3,Temperature 2.1 (C)
6896,field5,Temperature 3.1 (C)
6901,field1,Field Label 1
6904,field1,TempValue (F)
6904,field2,LightValue
6904,field3,MoistureValue
6907,field2,Humidity
6907,field4,Dew Point
6907,field3,Pressure
6907,field1,Temperature
6912,field1,CPM
6916,field1,Sensor Reading
6919,field1,Gewicht Bienenstock
6922,field1,Alarms
6932,field1,Field Label 1
6936,field8,Water Level
6936,field6,LDR
6936,field1,Humidity
6936,field7,SessionCount
6936,field2,Temperature
6936,field4,floatSwitchState
6936,field3,Soil Sensor
6936,field5,dishSensor
6939,field8,Raised bed 1
6939,field6,Electricity consumption
6939,field1,Outside
6939,field7,elec cost
6939,field2,Lounge
6939,field4,Freezer
6939,field3,Laundry
6939,field5,Kitchen
6952,field2,Licht
6952,field3,CCT
6952,field1,Temeperatuur
6953,field1,Temperature Channel 1
6953,field2,Temperature Channel 2
6953,field4,Temperature Channel 4
6953,field3,Temperature Channel 3
6956,field2,BBQ
6956,field1,FOOD
6957,field2,wilgotnosc
6957,field3,lk-temp
6957,field1,temperatura
6959,field8,Power
6959,field6,Wind Direction
6959,field1,Temperature
6959,field7,Rainfall
6959,field2,Humidity
6959,field4,Light
6959,field3,Pressure
6959,field5,Wind Speed
6963,field6,Gallant
6963,field1,TestField
6963,field2,Field Label 2
6963,field4,Walker
6963,field3,Temperature
6963,field5,Houlihan
6964,field1,Ambient House Temp
6967,field6,Gallons this Year
6967,field1,GPM
6967,field7,Gallons last Year
6967,field2,Gallons Today
6967,field4,Gallons this Month
6967,field3,Gallons Yesterday
6967,field5,Gallons last Month
6969,field1,Temperature
6972,field1,Field Label 1
6972,field2,Field Label 2
6972,field4,Mins
6972,field3,Field Label 3
6972,field5,Field Label 5
6979,field1,Temperature
6979,field2,Licht
6979,field4,Temperatuur
6979,field3,Verwarming
6981,field1,Chambre Elena
6981,field2,Sellier
6981,field4,Batteyr Sellier
6981,field3,Battery Elena
6981,field5,Humidit
6984,field2,Voltage
6984,field3,Shunt Voltage
6984,field1,Current
6988,field1,Eau ville / jour
6988,field2,Eau pluie / jour
6988,field3,Total eau / jour
6989,field1,Compteur
6989,field2,Facture
6989,field4,Co
6989,field3,Conso m3
6990,field8,Co
6990,field6,Rouge HP
6990,field1,Bleu HC
6990,field7,Global KWh
6990,field2,Bleu HP
6990,field4,Blanc HP
6990,field3,Blanc HC
6990,field5,Rouge HC
6994,field1,Field Label 1
6995,field1,Temp
6995,field2,Temp
6995,field4,Temp
6995,field3,Temp
6995,field5,Hygrom
6998,field2,Pressure
6998,field1,Temperature
7011,field2,Memory Used
7011,field3,CPU Temperature
7011,field1,CPU Load
7023,field2,Memory Used
7023,field3,CPU Temperature
7023,field1,CPU Load
7024,field2,Memory Used
7024,field3,CPU Temperature
7024,field1,CPU Load
7025,field2,Memory Used
7025,field3,CPU Temperature
7025,field1,CPU Load
7026,field2,Memory Used
7026,field3,CPU Temperature
7026,field1,CPU Load
7030,field2,Temperature
7030,field1,Light
7035,field1,Temp_Labor
7035,field2,Hum_Labor
7035,field4,Hum_Elektronik
7035,field3,Temp_Elektronik
7038,field2,exhaust
7038,field1,intake
7040,field2,Diet Coke Volume (liters)
7040,field3,Powerade Volume (liters)
7040,field1,Coke Volume (liters)
7043,field1,Temperatura
7044,field1,Decibeis
7049,field2,Inside Temp
7049,field1,Outside Temp
7050,field2,Brightness
7050,field3,Wind
7050,field1,Temperature
7051,field1,Field 1
7057,field2,TideLevel
7060,field6,Alarm
7060,field1,Temperature 1 (C)
7060,field2,Temperature 2 (C)
7060,field4,Setpoint high (C)
7060,field3,Setpoint low (C)
7060,field5,Output
7061,field2,Current
7061,field3,Power
7061,field1,Voltage
7064,field1,Field Label 1
7065,field6,Temperature 
7065,field1,Ref. LDR resistance
7065,field7,Room Temp 
7065,field2,Ref. soil conductivity
7065,field4,Plantui soil conductivity
7065,field3,Plantui LDR resistance
7065,field5,Ref. Temp 
7066,field2,Geyser Switch
7066,field3,AD0
7066,field1,Geyser Temp
7071,field2,air quality
7071,field1,Temp
7076,field1,Temperature C
7076,field2,Humidity
7076,field3,Pressure
7082,field8,4_Humedad
7082,field6,3_Humedad
7082,field1,1_Temperatura
7082,field7,4_Temperatura
7082,field2,1_Humedad
7082,field4,2_Humedad
7082,field3,2_Temperatura
7082,field5,3_Temperatura
7085,field8,Humedad PT
7085,field6,Humedad Empaque
7085,field1,Temperatura MP
7085,field7,Temperatura PT
7085,field2,Humedad MP
7085,field4,Humedad Produccion
7085,field3,Temperatura Produccion
7085,field5,Temperatura Empaque
7091,field6,RPi_Battery
7091,field1,Temperature (°C)
7091,field2,Light Level
7091,field4,XRF Battery
7091,field3,Heating ON
7091,field5,RPi_Power
7097,field2,Seq Id
7097,field3,Rbat (V)
7097,field1,time_epoch
7099,field2,Phase B Power
7099,field3,Phase C Power
7099,field1,Phase A Power
7104,field2,humidity(%)
7104,field3,dust(ug/m3)
7104,field1,temperature(C)
7110,field1,reading
7112,field2,Extra Full
7112,field3,Temp
7112,field1,Temp
7113,field1,test
7115,field2,humidity
7115,field1,temperature
7119,field1,Field Label 1
7122,field1,temperatur
7140,field2,temperature
7140,field1,humidity
7142,field1,Temperature TMP102
7146,field1,Temp1
7146,field2,Temp2
7146,field4,Temp4
7146,field3,Temp3
7146,field5,Light
7148,field2,humidity
7148,field3,air pressure
7148,field1,temperature
7149,field2,raw sensor voltage
7149,field1,w/m^2
7159,field2,Light
7159,field1,Temp
7166,field1,light_val
7167,field2,Lux
7168,field2,Aerothermie Watt
7168,field3,Aerothermie diff kWh
7168,field1,Aerothermie kWh
7171,field6,Rain Sensor
7171,field1,Light Sensor
7171,field7,Movement Sensor
7171,field2,Inside Temperature1
7171,field4,Outside Temperature
7171,field3,Inside Temperature2
7171,field5,Soil Sensor
7174,field2,UMD
7174,field1,TMP
7187,field2,Rel. Luftfeuchte %
7187,field3,Abs. Luftfeuchte g/m3
7187,field1,Temperatur 
7193,field1,camp_1
7199,field1,Field Label 1
7206,field8,Temperature
7206,field6,UV-B
7206,field1,Red
7206,field7,Lux
7206,field2,Green
7206,field4,Clear
7206,field3,Blue
7206,field5,IR
7214,field2,Salle 
7214,field4,Chambre de Paul
7214,field3,Salle de Bain
7214,field1,Ext
7219,field1,Temp (C)
7219,field2,Relative Humidity (%)
7219,field4,Alternate Temp (C)
7219,field3,Barometric Pressure (Pa)
7229,field8,Field Label 8
7229,field6,Field Label 6
7229,field1,Krneki
7229,field7,Field Label 7
7229,field2,Tojeto
7229,field4,Field Label 4
7229,field3,Field Label 3
7229,field5,Field Label 5
7235,field8,Time [serial date number]
7235,field6,Visible Light [Lux]
7235,field1,AccelX [0-255]
7235,field7,Infrared Light [Lux]
7235,field2,AccelY [0-255]
7235,field4,Humidity [%]
7235,field3,Temperature [C]
7235,field5,Pressure [mbar]
7236,field8,Time [serial date number]
7236,field6,Visible Light [Lux]
7236,field1,AccelX [0-255]
7236,field7,Infrared Light [Lux]
7236,field2,AccelY [0-255]
7236,field4,Humidity [%]
7236,field3,Temperature [C]
7236,field5,Pressure [mbar]
7239,field6,Temperature deg. C
7239,field1,RMS AC Voltage
7239,field2,RMS AC Amps
7239,field4,Energy KWh
7239,field3,Watts
7239,field5,Power Factor
7243,field6,WaterDepth#2(ft)
7243,field1,EpochTime
7243,field2,seq#
7243,field4,Temperature#1(C)
7243,field3,Battery(V)
7243,field5,WaterDepth#1(ft)
7247,field1,open
7251,field2,Relative humidity (%)
7251,field1,Ambient temperature (
7255,field1,Temperatur
7258,field1,Field Label 1
7259,field1,Field Label 1
7262,field2,Humidity
7262,field1,Temperature
7267,field2,mem_avail_mb
7267,field1,cpu_pc
7271,field1,UV
7276,field2,Temperatura na dachu
7276,field4,Temperatura w piwnicy
7276,field3,Temperatura wody w bojlerze
7276,field5,Temperatura wody w piecu
7282,field1,Time(Epoch)
7282,field2,SeqNo(cnt)
7282,field4,Depth (mm)
7282,field3,Battery(V)
7283,field6,Tzewn 1.8m
7283,field1,Dolne zrodlo zasilanie
7283,field7,Tzewn 0.2m
7283,field2,Dolne zrodlo powrot
7283,field4,Gorne zrodlo powrot
7283,field3,Gorne zrodlo zasilanie
7283,field5,Podlogowka T1
7291,field1,C°
7294,field8,Trupy
7294,field6,Na dworze
7294,field1,Kio
7294,field7,D1
7294,field2,Michal
7294,field4,Salon
7294,field3,Sypialnia
7294,field5,Salon powietrze
7296,field6,wind direction
7296,field1,temperature
7296,field2,humidity
7296,field4,pressure
7296,field3,outside temp
7296,field5,wind speed
7299,field1,Field Label 1
7303,field1,Temperature 1
7303,field2,Humidity 1
7303,field3,Light 1
7315,field6,Alarm
7315,field1,Temperature 1 (C)
7315,field2,Humidity 1 (RH)
7315,field4,Humidity 2 (RH)
7315,field3,Temperature 2 (C)
7315,field5,Output
7320,field2,R
7320,field1,Porta analogica 0
7323,field2,Relative Humidity (%)
7323,field4,Alternate Temp (C)
7323,field3,Barometric Pressure (Pa)
7323,field1,Temp (C)
7325,field8,Time
7325,field6,Light1
7325,field1,AccelX
7325,field7,Light2
7325,field2,AccelY
7325,field4,Humidity
7325,field3,Temperature
7325,field5,Pressure
7327,field2,Depth from Top (inches)
7327,field1,Temperature (F)
7328,field6,Latitude
7328,field1,Temperature
7328,field7,Longitude
7328,field2,Pressure
7328,field4,NO
7328,field3,Humidity
7328,field5,CO
7329,field1,Temperatuur
7329,field2,Luchtvochtigheid
7329,field4,Beweging
7329,field3,Lichtsterkte
7331,field2,Temperature-in
7331,field4,Temperature-out
7331,field3,Humidity-out
7331,field1,Humidity-in
7350,field2,Coolant Temperature
7350,field1,Shop Floor Temperature
7352,field2,Storage Room Humidity
7352,field1,Storage Room Temperature
7358,field2,Light
7358,field3,Humidity
7358,field1,Temperature
7359,field6,Duepoint
7359,field1,Watt
7359,field2,Light
7359,field4,Humidity
7359,field3,Temp
7359,field5,Wind
7362,field6,Particules (PM10)
7362,field1,D
7362,field2,V
7362,field4,Dioxyde d'Azote (NO2)
7362,field3,G
7362,field5,Ozone (O3)
7367,field8,Black Fridge
7367,field6,Zoe's Bedroom
7367,field1,Downstairs
7367,field7,Kilo-Watts Per Hour
7367,field2,Master Bedroom
7367,field4,Garage
7367,field3,Front Room
7367,field5,Back Porch
7369,field1,field1
7371,field1,accelerometer
7383,field1,Daylight Meter
7383,field2,Amperes
7383,field4,kW Per Day
7383,field3,kW Per Hour
7383,field5,kW Per Month
7388,field2,Light Indoor Raw Value
7388,field1,Temp Indoor F
7396,field8,Power
7396,field6,Water out
7396,field1,Heat pump status
7396,field7,Charge pump speed
7396,field2,Tank temp
7396,field4,Compressor speed
7396,field3,Compressor temp
7396,field5,Water in
7408,field1,N
7411,field2,tankcm
7411,field4,tankmontemp
7411,field3,battvolts
7411,field1,tankvol
7423,field2,Battery voltage
7423,field1,Temperature
7424,field1,PPAP
7427,field1,temperature
7428,field1,Field Label 1
7430,field2,GSR
7430,field1,HeartBeat
7440,field6,Elevation
7440,field1,RSSI
7440,field7,Distance
7440,field2,SNR
7440,field4,Latitude
7440,field3,PER
7440,field5,Longitude
7443,field8,tup
7443,field6,sad
7443,field1,ipa
7443,field7,tuk
7443,field2,ltu
7443,field4,kou
7443,field3,lts
7443,field5,kos
7444,field2,U2S0
7444,field1,U1S0
7445,field1,Temperature
7450,field2,Building A - Water Tank
7450,field1,Building B - Water Tank
7454,field2,IINST
7454,field3,PAPP
7454,field1,BASE
7456,field1,Wind Direction
7456,field2,Wind Speed (Average)
7456,field4,Wind Speed (Min)
7456,field3,Wind Gust ( Max)
7456,field5,Temperature
7460,field6,Alarm
7460,field1,Temperature 1 (C)
7460,field2,Humidity 1 (RH)
7460,field4,Humidity 2 (RH)
7460,field3,Temperature 2 (C)
7460,field5,Output
7461,field2,Kar 2
7461,field1,Kar 1
7462,field1,node1
7468,field6,Sonde_Chauffage
7468,field1,Temp_Piscine
7468,field2,Temp_Netatmo
7468,field4,Humidite_Netatmo
7468,field3,Temp_Entree
7468,field5,Luminosite_Entree
7469,field8,Cave-H
7469,field6,Salon-H
7469,field1,Salon
7469,field7,Mezzanine-H
7469,field2,Entree
7469,field4,Cave
7469,field3,Mezzanine
7469,field5,Garage
7470,field1,Eau
7470,field2,Chauffe_eau
7470,field4,VMC
7470,field3,Piscine
7470,field5,Electricite generale
7471,field2,Lux
7471,field3,Umidit
7471,field1,Contatore
7472,field1,Field Label 1
7473,field2,HR
7473,field3,CO2
7473,field1,Tp
7477,field6,Alarm
7477,field1,Temperature 1 (C)
7477,field2,Temperature 2 (C)
7477,field4,Setpoint High
7477,field3,Setpoint Low
7477,field5,Output
7480,field8,Rain
7480,field6,Wind speed
7480,field1,Temperature 1
7480,field7,Wind direction
7480,field2,Humidity 1
7480,field4,Humidity 2
7480,field3,Temperature 2
7480,field5,Temperature 3
7482,field6,Ambient
7482,field1,Outside Temp
7482,field2,Humidity
7482,field4,Lux
7482,field3,Temp (HIH6310)
7482,field5,IR
7483,field2,Temperatur [
7483,field1,Luftdruck [hPa]
7484,field1,Temperature
7488,field6,Temt6000 Light
7488,field1,SHT15 Temp
7488,field2,SHT15 Humidity
7488,field4,BMP085 Pressure
7488,field3,SHT15 Dewpoint
7488,field5,BMP085 Temp
7490,field2,Current
7490,field1,Voltage
7491,field2,Heat box
7491,field1,Warehouse
7496,field1,Inside air temperature
7496,field2,Outside air temperature
