/streams/xRvl68WQ8MUMY6plbARg, Basement Temp, , , 
/streams/dZ5Nl1ZYEAhXxvKL81M8, METER 1 - HOTEL NORD, 41.9027835, 12.4963655, 
/streams/MG4b4XnlZ9cLxrXMD75m, Air Quality Monitor, 42.7284117, -73.69178509999999, air, dust, particle, photon, pm25
/streams/n1Yx52KzYGuK9EQpb459, pkiSensor, 41.2523634, -95.99798829999999, humidity, lux, pressure, temperature
/streams/9JravjD45WHV9LJ5174D, MD Sir Home - Vijayawada, 16.5061743, 80.6480153, co2, effe, humidity, temperature
/streams/4JLwlARWb7hwOn2z9Rlg, Outdoor light, temp, humidity, , , humidity, light, temperature, weather
/streams/QGxRll4341u0019rMbXM, Smart Meter values, 52.2399885, 4.4500094, home
/streams/LQ62oMrvJOIqqV6Zp5rZ, lab208, , , nitrogen
/streams/2Jxr0NZjK1hrMGqdjYWY, Highgate Hill weather, -27.4878701, 153.0186255, australia, highgate_hill, weather
/streams/aGOpMAQlz6ta089ppM9N, Tempbug, 53.4807593, -2.2426305, hotwater, thermistor
/streams/NJElMzjgAMIlgKVYrwqx, Tooker indoor Temp, 40.0583238, -74.4056612, temperature
/streams/WGXjERzLWMIavdoY8X62, Estacion Metereologica, -23.6509279, -70.39750219999999, antofagasta, chile, estacion
/streams/DJLj8nX3DLhL36x8vZyE, Water level, 38.8809451, -77.3008172, monitoring
/streams/0lopJp8yybulvza85q6q, HP_Sensor_AQ_7, , , hp_weather
/streams/8dD61ol5WRT6nZrVZz5l, OilCan Data, 40.23981180000001, -76.9199742, oilcan
/streams/YG5LEzNZp8i2xbd1dmnb, Zone Temperature, , , temperature, zone
/streams/g6OJo90YVbiMJz3DxROo, DaveBasement, 40.0583238, -74.4056612, temperature
/streams/1nxlOmdXJVc9zx40lg6g, Baoan Air Quality 2, 22.543096, 114.057865, pm1, pm10, pm25
/streams/n1E8dNQL25f0gdRxbbqO, Kazán vezérlő, 46.7711185, 21.1289753, 
/streams/MG40r6AdvgIKNDymOAoL, Ping Rose Time, 39.523652, -87.1250154, 
/streams/RMwMoGEYL7tg4MdEWyLO, Sage, 34.5199402, -105.8700901, humidities, temperatures
/streams/AJMoE1W7mqSN9K6N0NJ0, HP_Sensor_AQ_4, 53.07929619999999, 8.8016937, hp_weather
/streams/YGp1KJ137aCWaDjv8GA8, OneWire Temperatures, 47.5673237, -121.8887269, onewire, particleio, photon, testing
/streams/NJzJDmMWaziZ4JmYbwy3, METER 1 - HOTEL NORD, 41.9027835, 12.4963655, meeter2hotelnord
/streams/roLAE1JNWRFw2ax9pljo, Serenity Utility Room, 38.5395564, -75.0551806, 
/streams/mK659wKM8jiVgKbbnNRO, Sage2, 34.5199402, -105.8700901, humidity, temperature
/streams/KJylpjWa4MSr3A6rOZ12, United States Western Grid AC Line Frequency Monitor, 36.778261, -119.4179324, frequency
